                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4432,                 1.3799,                 2.0186,                0.37298,                0.32235,                0.27015,                0.14687,                 3.3339,                  4.697,                 3.1849,             0.00052291,             0.00052291,             0.00052291
                     35,                 1.4248,                 1.3525,                 2.0167,                0.38864,                0.32873,                0.29046,                 0.1569,                 3.3195,                 4.6768,                 3.1754,             0.00051981,             0.00051981,             0.00051981
                     36,                 1.4068,                 1.3231,                 2.0107,                0.40419,                0.34345,                0.30157,                0.16324,                  3.331,                 4.6106,                 3.1897,             0.00051672,             0.00051672,             0.00051672
                     37,                  1.406,                 1.3315,                 2.0047,                0.38702,                0.31907,                0.28486,                0.15542,                 3.3648,                 4.8044,                 3.2683,             0.00051363,             0.00051363,             0.00051363
                     38,                 1.4087,                 1.3276,                 2.0039,                0.37874,                0.33712,                0.29616,                0.16278,                 3.3248,                  4.557,                 3.1602,             0.00051053,             0.00051053,             0.00051053
                     39,                 1.4042,                  1.304,                 1.9985,                0.40197,                0.32819,                0.30611,                0.17055,                 3.3229,                 4.5544,                  3.211,             0.00050744,             0.00050744,             0.00050744
                     40,                 1.3824,                 1.2922,                 1.9967,                  0.393,                0.35326,                0.30675,                0.16531,                 3.3679,                 4.5291,                 3.1984,             0.00050434,             0.00050434,             0.00050434
                     41,                  1.386,                 1.2961,                 1.9916,                0.40043,                 0.3374,                0.30743,                0.16874,                 3.3146,                 4.5915,                 3.1839,             0.00050125,             0.00050125,             0.00050125
                     42,                 1.3768,                  1.279,                 1.9957,                0.40354,                0.32725,                0.30115,                0.16926,                  3.294,                  4.655,                 3.1796,             0.00049816,             0.00049816,             0.00049816
                     43,                  1.366,                  1.264,                 1.9928,                0.38923,                0.35416,                0.30132,                0.16556,                 3.3092,                 4.6397,                  3.208,             0.00049506,             0.00049506,             0.00049506
                     44,                 1.3539,                 1.2466,                 1.9899,                0.42582,                0.33239,                0.31641,                0.17309,                 3.2854,                 4.5509,                 3.1505,             0.00049197,             0.00049197,             0.00049197
                     45,                 1.3275,                 1.2072,                 1.9728,                0.42763,                0.33857,                0.31383,                0.17384,                 3.2673,                 4.4452,                 3.1568,             0.00048888,             0.00048888,             0.00048888
                     46,                 1.3377,                 1.2236,                 1.9719,                0.39899,                0.34452,                0.30537,                0.16773,                 3.2958,                 4.6489,                  3.188,             0.00048578,             0.00048578,             0.00048578
                     47,                 1.3401,                 1.2478,                  1.983,                0.41482,                0.33448,                0.30474,                0.16783,                 3.2925,                 4.7124,                 3.1441,             0.00048269,             0.00048269,             0.00048269
                     48,                 1.3331,                 1.2157,                 1.9813,                0.42768,                0.35132,                0.32751,                0.18178,                 3.2791,                 4.5004,                 3.1744,             0.00047959,             0.00047959,             0.00047959
                     49,                 1.3317,                 1.2245,                 1.9712,                0.41213,                0.33322,                0.30434,                0.16937,                 3.3097,                 4.6363,                 3.2043,              0.0004765,              0.0004765,              0.0004765
                     50,                 1.3111,                 1.2094,                 1.9725,                0.39811,                0.35573,                0.31884,                 0.1774,                 3.2833,                  4.548,                 3.2078,             0.00047341,             0.00047341,             0.00047341
                     51,                  1.297,                 1.1907,                 1.9597,                0.40934,                0.34436,                0.30663,                0.16946,                 3.2596,                 4.6214,                 3.1469,             0.00047031,             0.00047031,             0.00047031
                     52,                 1.2905,                 1.1754,                  1.952,                 0.4045,                0.34464,                0.31691,                0.17556,                 3.2795,                 4.5377,                 3.1595,             0.00046722,             0.00046722,             0.00046722
                     53,                 1.3094,                 1.1948,                 1.9735,                0.39251,                0.36132,                0.31335,                0.17575,                 3.2692,                 4.5461,                 3.1726,             0.00046413,             0.00046413,             0.00046413
                     54,                 1.2954,                 1.1862,                 1.9619,                0.42487,                0.35539,                0.31427,                0.17324,                 3.2688,                 4.5407,                 3.1752,             0.00046103,             0.00046103,             0.00046103
                     55,                  1.293,                 1.1762,                 1.9692,                0.41476,                0.33424,                0.31215,                0.17438,                 3.3132,                  4.576,                 3.1939,             0.00045794,             0.00045794,             0.00045794
                     56,                 1.2745,                 1.1613,                 1.9503,                0.41676,                0.34677,                0.32517,                0.18037,                 3.3241,                 4.4287,                 3.1727,             0.00045484,             0.00045484,             0.00045484
                     57,                 1.2523,                 1.1435,                 1.9446,                0.42088,                0.37262,                 0.3338,                0.18298,                 3.2761,                 4.4092,                 3.1418,             0.00045175,             0.00045175,             0.00045175
                     58,                 1.2597,                 1.1295,                 1.9416,                 0.4377,                0.35818,                0.33687,                0.18977,                 3.2709,                 4.4056,                 3.1416,             0.00044866,             0.00044866,             0.00044866
                     59,                 1.2648,                 1.1404,                 1.9465,                0.42574,                0.36138,                0.33559,                0.18798,                 3.2764,                 4.4771,                 3.1829,             0.00044556,             0.00044556,             0.00044556
                     60,                 1.2419,                 1.1191,                 1.9389,                0.41511,                0.35488,                0.32302,                0.17886,                 3.3092,                 4.4567,                 3.1884,             0.00044247,             0.00044247,             0.00044247
                     61,                 1.2385,                 1.1118,                 1.9354,                0.40545,                0.35626,                0.31567,                0.17687,                 3.2873,                 4.5656,                 3.1485,             0.00043937,             0.00043937,             0.00043937
                     62,                 1.2506,                 1.1263,                 1.9448,                0.43075,                0.36771,                0.33326,                0.18701,                 3.2722,                 4.4509,                  3.163,             0.00043628,             0.00043628,             0.00043628
                     63,                  1.229,                 1.1055,                 1.9408,                0.46725,                0.35849,                0.34974,                0.19572,                 3.2419,                 4.3496,                 3.1257,             0.00043319,             0.00043319,             0.00043319
                     64,                 1.2451,                  1.124,                  1.948,                0.43158,                  0.359,                0.34246,                0.19024,                 3.2913,                 4.4655,                 3.1692,             0.00043009,             0.00043009,             0.00043009
                     65,                 1.2129,                 1.0832,                 1.9258,                0.45524,                 0.3669,                0.34535,                0.19625,                 3.2529,                 4.3035,                 3.1456,               0.000427,               0.000427,               0.000427
                     66,                 1.2329,                 1.1014,                 1.9392,                0.43125,                0.36917,                0.34338,                0.19477,                 3.2435,                 4.3248,                 3.1398,             0.00042391,             0.00042391,             0.00042391
                     67,                 1.2435,                 1.1137,                 1.9388,                0.43911,                0.36562,                0.34008,                0.18888,                  3.267,                 4.4105,                 3.1524,             0.00042081,             0.00042081,             0.00042081
                     68,                 1.2041,                 1.0762,                 1.9236,                0.42932,                0.37445,                0.34639,                0.19402,                 3.2657,                 4.3857,                 3.1316,             0.00041772,             0.00041772,             0.00041772
                     69,                 1.2207,                 1.0942,                 1.9299,                0.44627,                0.36713,                0.34642,                0.19468,                 3.2725,                  4.386,                 3.1451,             0.00041462,             0.00041462,             0.00041462
                     70,                  1.202,                 1.0634,                 1.9207,                0.43134,                0.36656,                 0.3395,                 0.1913,                 3.2651,                 4.3406,                 3.1399,             0.00041153,             0.00041153,             0.00041153
                     71,                 1.2055,                 1.0539,                 1.9167,                0.42239,                0.36231,                0.33344,                0.18564,                 3.2673,                 4.4474,                 3.1521,             0.00040844,             0.00040844,             0.00040844
                     72,                  1.188,                 1.0572,                 1.9158,                 0.4559,                0.36156,                0.34787,                0.19517,                 3.2643,                 4.3282,                 3.1301,             0.00040534,             0.00040534,             0.00040534
                     73,                  1.187,                 1.0395,                  1.917,                0.43709,                0.38134,                0.35119,                0.19525,                  3.268,                 4.3711,                 3.1343,             0.00040225,             0.00040225,             0.00040225
                     74,                 1.1898,                  1.038,                 1.9146,                0.44047,                0.37258,                0.36016,                0.20216,                 3.2813,                 4.2854,                 3.1362,             0.00039916,             0.00039916,             0.00039916
                     75,                 1.1739,                 1.0366,                 1.9084,                0.42599,                0.37462,                0.34295,                0.19663,                  3.274,                 4.4006,                 3.1494,             0.00039606,             0.00039606,             0.00039606
                     76,                 1.1719,                 1.0164,                 1.9005,                0.45277,                0.38251,                0.35799,                0.20235,                 3.2487,                 4.3091,                 3.1121,             0.00039297,             0.00039297,             0.00039297
                     77,                   1.19,                 1.0523,                 1.9195,                0.44768,                0.37272,                0.34549,                0.19411,                 3.2831,                 4.3824,                 3.1459,             0.00038988,             0.00038988,             0.00038988
                     78,                 1.1803,                 1.0415,                 1.9133,                0.46104,                0.37225,                0.36312,                0.20617,                 3.2543,                  4.226,                 3.1161,             0.00038678,             0.00038678,             0.00038678
                     79,                 1.1551,                   1.02,                 1.9046,                0.45481,                0.37726,                0.35746,                0.20304,                 3.2542,                 4.3102,                 3.1168,             0.00038369,             0.00038369,             0.00038369
                     80,                 1.1635,                 1.0194,                 1.9079,                0.44023,                0.36827,                0.34976,                0.19575,                 3.2601,                 4.4021,                 3.1211,             0.00038059,             0.00038059,             0.00038059
                     81,                 1.1602,                 1.0079,                 1.9016,                0.44031,                0.39845,                0.36553,                0.20563,                 3.2656,                 4.3278,                 3.1485,              0.0003775,              0.0003775,              0.0003775
                     82,                 1.1461,                0.99051,                 1.8963,                0.46301,                0.38392,                0.36286,                0.20551,                 3.2808,                 4.3376,                 3.1226,             0.00037441,             0.00037441,             0.00037441
                     83,                 1.1519,                 1.0182,                 1.9067,                0.43781,                0.40016,                0.36194,                0.20401,                 3.2771,                 4.3031,                 3.1597,             0.00037131,             0.00037131,             0.00037131
                     84,                 1.1485,                0.99919,                 1.8949,                 0.4529,                0.38973,                0.36359,                0.20563,                  3.257,                 4.3128,                 3.1181,             0.00036822,             0.00036822,             0.00036822
