                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                0.73889,                0.77843,                 1.8871,                 0.4455,                0.38974,                0.36323,                0.20849,                 3.0876,                 3.9834,                 3.5554,             0.00033295,             0.00033295,             0.00033295
                     61,                0.73293,                0.75663,                   1.88,                0.42982,                0.41449,                0.36716,                0.21419,                 3.0755,                 4.0187,                  3.565,               0.000328,               0.000328,               0.000328
                     62,                0.75667,                0.78981,                 1.9051,                0.42518,                0.41936,                0.37701,                 0.2201,                 3.0575,                 3.9457,                 3.5585,             0.00032305,             0.00032305,             0.00032305
                     63,                0.74004,                0.77457,                 1.8937,                0.46871,                0.39707,                0.37954,                0.21929,                 3.0611,                 3.8531,                 3.5592,              0.0003181,              0.0003181,              0.0003181
                     64,                0.72434,                0.75894,                 1.8831,                0.44496,                0.40383,                0.37402,                0.21768,                 3.0742,                 3.9245,                 3.5822,             0.00031315,             0.00031315,             0.00031315
                     65,                0.72353,                0.75567,                 1.8815,                0.45009,                0.39726,                 0.3732,                0.21731,                 3.0668,                 3.9425,                 3.5649,              0.0003082,              0.0003082,              0.0003082
                     66,                 0.7187,                0.73219,                 1.8796,                0.43538,                0.41697,                0.38362,                 0.2212,                 3.0614,                 3.9252,                 3.5581,             0.00030325,             0.00030325,             0.00030325
                     67,                0.73547,                0.76869,                 1.8928,                0.44157,                 0.4029,                0.36748,                0.21095,                 3.0876,                 4.0972,                 3.6039,              0.0002983,              0.0002983,              0.0002983
                     68,                0.72016,                0.74298,                 1.8852,                0.47066,                0.41647,                0.40013,                0.22975,                 3.0858,                 3.8626,                 3.5901,             0.00029335,             0.00029335,             0.00029335
                     69,                0.70225,                0.71587,                 1.8701,                0.43704,                 0.4264,                0.39156,                0.22983,                 3.0774,                 3.8787,                 3.5863,              0.0002884,              0.0002884,              0.0002884
                     70,                0.71742,                0.72938,                 1.8806,                0.46445,                0.42122,                0.38675,                0.22266,                 3.0621,                 3.9426,                 3.5492,             0.00028345,             0.00028345,             0.00028345
                     71,                0.70128,                0.68805,                  1.867,                 0.4849,                0.42163,                0.40677,                0.23735,                 3.0505,                 3.8718,                 3.5357,              0.0002785,              0.0002785,              0.0002785
                     72,                 0.7212,                  0.731,                  1.883,                0.46006,                0.41301,                0.39293,                0.22853,                 3.0933,                 3.9142,                 3.5997,             0.00027355,             0.00027355,             0.00027355
                     73,                0.70026,                0.70949,                 1.8774,                0.47042,                0.42203,                0.39877,                0.23368,                 3.0377,                  3.878,                 3.5449,              0.0002686,              0.0002686,              0.0002686
                     74,                0.71559,                0.72592,                 1.8776,                0.46594,                0.41136,                 0.3959,                0.23344,                 3.0674,                 3.8668,                  3.585,             0.00026365,             0.00026365,             0.00026365
                     75,                0.69377,                0.69083,                 1.8656,                0.50037,                0.40818,                0.40407,                0.23562,                 3.0576,                 3.9436,                 3.5892,              0.0002587,              0.0002587,              0.0002587
                     76,                0.67954,                0.69292,                 1.8648,                0.49191,                0.41472,                0.40671,                0.23899,                  3.064,                 3.8814,                 3.6016,             0.00025375,             0.00025375,             0.00025375
