                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                 1.1576,                  2.419,                 1.2505,                0.45393,                0.20136,                0.18101,                 0.1366,                0.98132,                 1.6052,                 1.1567,               0.005545,               0.005545,               0.005545
                     47,                 1.1539,                 2.4021,                 1.2478,                0.46751,                0.19826,                0.18121,                0.13676,                0.98079,                 1.6056,                 1.1563,               0.005446,               0.005446,               0.005446
                     48,                 1.1528,                 2.3963,                  1.248,                0.46538,                0.19719,                0.18241,                0.13805,                0.98046,                 1.6055,                 1.1558,               0.005347,               0.005347,               0.005347
                     49,                 1.1499,                  2.385,                 1.2439,                 0.4591,                0.20259,                0.18444,                 0.1398,                0.97987,                 1.6043,                 1.1552,               0.005248,               0.005248,               0.005248
                     50,                 1.1431,                 2.3645,                 1.2405,                0.46486,                0.19703,                0.18457,                 0.1396,                0.97968,                 1.6025,                 1.1548,               0.005149,               0.005149,               0.005149
                     51,                 1.1447,                 2.3579,                 1.2405,                0.46482,                0.19711,                0.18497,                0.14004,                0.97902,                 1.6012,                 1.1542,                0.00505,                0.00505,                0.00505
                     52,                 1.1384,                 2.3452,                 1.2374,                 0.4655,                 0.1996,                0.18525,                0.14071,                0.97893,                 1.6005,                 1.1542,               0.004951,               0.004951,               0.004951
                     53,                 1.1387,                 2.3328,                 1.2391,                 0.4653,                0.19937,                0.18546,                0.14054,                0.97857,                 1.5999,                 1.1538,               0.004852,               0.004852,               0.004852
                     54,                 1.1377,                 2.3208,                 1.2352,                0.46794,                0.19863,                0.18648,                0.14159,                0.97826,                 1.5988,                 1.1534,               0.004753,               0.004753,               0.004753
                     55,                 1.1331,                 2.3091,                 1.2312,                0.46545,                0.19797,                0.18679,                0.14203,                0.97799,                 1.5965,                  1.153,               0.004654,               0.004654,               0.004654
                     56,                 1.1305,                 2.3022,                 1.2304,                0.46383,                0.19757,                0.18729,                0.14232,                0.97747,                 1.5959,                 1.1524,               0.004555,               0.004555,               0.004555
                     57,                 1.1309,                 2.2909,                 1.2293,                0.45246,                 0.2004,                 0.1881,                0.14276,                0.97707,                 1.5947,                 1.1517,               0.004456,               0.004456,               0.004456
                     58,                 1.0949,                 2.2296,                 1.2127,                0.45436,                0.19957,                0.18846,                 0.1428,                0.97652,                 1.5942,                 1.1513,               0.004357,               0.004357,               0.004357
                     59,                 1.1087,                 2.2628,                 1.2214,                0.45824,                0.20207,                 0.1885,                0.14291,                0.97672,                 1.5951,                 1.1513,               0.004258,               0.004258,               0.004258
                     60,                 1.1121,                 2.2692,                  1.221,                0.45169,                0.20613,                0.18847,                0.14292,                0.97633,                 1.5972,                 1.1508,               0.004159,               0.004159,               0.004159
                     61,                 1.1138,                 2.2679,                 1.2229,                0.45366,                0.20663,                 0.1885,                0.14284,                0.97566,                 1.5983,                 1.1502,                0.00406,                0.00406,                0.00406
                     62,                 1.1131,                 2.2552,                 1.2212,                0.45016,                0.20679,                0.18849,                0.14298,                0.97506,                 1.5993,                 1.1498,               0.003961,               0.003961,               0.003961
                     63,                 1.1114,                 2.2514,                 1.2211,                 0.4496,                0.20764,                0.18935,                0.14387,                0.97497,                    1.6,                 1.1496,               0.003862,               0.003862,               0.003862
                     64,                  1.108,                 2.2405,                 1.2186,                 0.4475,                0.20763,                0.19013,                0.14443,                0.97476,                 1.6003,                 1.1493,               0.003763,               0.003763,               0.003763
                     65,                 1.1051,                 2.2281,                 1.2156,                0.44538,                0.20732,                0.19064,                0.14522,                0.97496,                 1.6008,                 1.1493,               0.003664,               0.003664,               0.003664
                     66,                 1.1061,                  2.218,                 1.2162,                0.44824,                0.20543,                0.19092,                0.14534,                0.97451,                 1.6017,                 1.1486,               0.003565,               0.003565,               0.003565
                     67,                 1.1027,                 2.2052,                 1.2136,                0.44487,                0.20762,                0.19066,                0.14515,                0.97475,                 1.6034,                 1.1485,               0.003466,               0.003466,               0.003466
                     68,                 1.1034,                 2.2024,                 1.2151,                0.45826,                0.20347,                0.19095,                0.14536,                0.97414,                 1.6034,                 1.1477,               0.003367,               0.003367,               0.003367
                     69,                 1.1005,                 2.1934,                 1.2118,                0.44957,                0.20472,                0.19159,                0.14604,                0.97339,                 1.6038,                 1.1467,               0.003268,               0.003268,               0.003268
                     70,                 1.0945,                 2.1759,                 1.2086,                0.44809,                0.20445,                0.19176,                0.14614,                0.97342,                 1.6049,                 1.1465,               0.003169,               0.003169,               0.003169
                     71,                 1.0955,                 2.1702,                 1.2084,                0.44512,                 0.2056,                0.19194,                0.14619,                0.97373,                 1.6051,                 1.1464,                0.00307,                0.00307,                0.00307
                     72,                 1.0904,                 2.1608,                  1.207,                 0.4444,                0.20561,                0.19198,                0.14606,                0.97359,                  1.605,                 1.1462,               0.002971,               0.002971,               0.002971
                     73,                 1.0896,                 2.1477,                 1.2071,                0.44179,                0.20879,                0.19236,                0.14655,                0.97373,                 1.6054,                 1.1461,               0.002872,               0.002872,               0.002872
                     74,                 1.0881,                 2.1382,                  1.204,                0.43615,                0.21292,                0.19294,                0.14714,                0.97297,                 1.6048,                 1.1454,               0.002773,               0.002773,               0.002773
                     75,                 1.0846,                  2.129,                 1.2011,                0.44136,                0.21024,                0.19378,                0.14774,                0.97298,                 1.6044,                 1.1451,               0.002674,               0.002674,               0.002674
                     76,                 1.0829,                 2.1224,                    1.2,                0.43843,                0.21171,                0.19418,                0.14812,                0.97287,                 1.6041,                 1.1446,               0.002575,               0.002575,               0.002575
                     77,                 1.0823,                  2.108,                 1.1991,                0.44259,                0.21005,                0.19377,                0.14791,                 0.9729,                 1.6054,                 1.1444,               0.002476,               0.002476,               0.002476
                     78,                 1.0408,                  2.029,                 1.1792,                0.43673,                0.21077,                0.19358,                0.14741,                0.97306,                  1.607,                 1.1445,               0.002377,               0.002377,               0.002377
                     79,                 1.0505,                 2.0438,                 1.1847,                0.44792,                0.20825,                0.19435,                0.14816,                0.97307,                 1.6086,                 1.1445,               0.002278,               0.002278,               0.002278
                     80,                 1.0529,                 2.0465,                 1.1845,                0.44467,                 0.2077,                0.19356,                0.14759,                0.97305,                 1.6112,                 1.1444,               0.002179,               0.002179,               0.002179
                     81,                 1.0544,                 2.0444,                 1.1859,                0.45032,                0.20618,                0.19315,                0.14753,                0.97279,                 1.6132,                 1.1441,                0.00208,                0.00208,                0.00208
                     82,                 1.0545,                 2.0328,                 1.1845,                0.44733,                0.20514,                0.19227,                0.14692,                0.97304,                 1.6153,                 1.1443,               0.001981,               0.001981,               0.001981
                     83,                 1.0533,                 2.0292,                 1.1848,                0.44072,                0.20722,                0.19207,                0.14667,                 0.9734,                 1.6175,                 1.1445,               0.001882,               0.001882,               0.001882
                     84,                 1.0494,                 2.0201,                 1.1823,                0.42759,                0.21153,                0.19164,                0.14646,                0.97354,                  1.619,                 1.1445,               0.001783,               0.001783,               0.001783
                     85,                 1.0469,                 2.0084,                 1.1797,                0.42917,                0.21104,                0.19167,                0.14657,                0.97395,                 1.6227,                 1.1447,               0.001684,               0.001684,               0.001684
                     86,                 1.0474,                 1.9999,                   1.18,                0.43354,                0.21082,                0.19259,                0.14734,                0.97416,                 1.6263,                 1.1448,               0.001585,               0.001585,               0.001585
                     87,                 1.0445,                 1.9879,                 1.1788,                0.43662,                 0.2107,                0.19211,                 0.1469,                0.97459,                 1.6292,                 1.1452,               0.001486,               0.001486,               0.001486
                     88,                 1.0441,                 1.9848,                 1.1795,                0.44457,                0.20834,                0.19215,                0.14663,                 0.9746,                   1.63,                 1.1451,               0.001387,               0.001387,               0.001387
                     89,                 1.0424,                 1.9796,                 1.1768,                0.43578,                0.20964,                0.19227,                0.14652,                0.97503,                 1.6322,                 1.1451,               0.001288,               0.001288,               0.001288
                     90,                 1.0368,                 1.9638,                 1.1738,                0.43622,                0.20818,                0.19185,                0.14611,                 0.9754,                 1.6362,                 1.1451,               0.001189,               0.001189,               0.001189
                     91,                 1.0392,                  1.916,                 1.1768,                0.43213,                0.20855,                 0.1924,                0.14632,                0.97585,                 1.6389,                 1.1451,                0.00109,                0.00109,                0.00109
                     92,                 1.0318,                 1.9351,                 1.1757,                0.42882,                0.20845,                0.19217,                0.14623,                0.97568,                 1.6438,                  1.145,               0.000991,               0.000991,               0.000991
                     93,                 1.0259,                 1.9206,                 1.1719,                0.42765,                 0.2083,                0.19158,                0.14574,                0.97583,                 1.6484,                 1.1449,               0.000892,               0.000892,               0.000892
                     94,                 1.0249,                 1.8991,                   1.17,                0.42247,                0.20764,                0.19074,                0.14502,                0.97597,                 1.6531,                 1.1448,               0.000793,               0.000793,               0.000793
                     95,                 1.0219,                 1.8764,                  1.167,                0.42403,                0.20617,                0.19039,                0.14471,                0.97613,                 1.6586,                 1.1446,               0.000694,               0.000694,               0.000694
                     96,                  1.018,                 1.8602,                 1.1644,                0.42071,                0.20708,                0.19025,                0.14451,                0.97653,                 1.6641,                 1.1448,               0.000595,               0.000595,               0.000595
                     97,                 1.0126,                 1.8399,                 1.1622,                0.41471,                0.20785,                 0.1891,                0.14369,                0.97646,                 1.6714,                 1.1445,               0.000496,               0.000496,               0.000496
                     98,                  1.003,                 1.8599,                  1.159,                0.41723,                 0.2066,                0.18886,                0.14353,                0.97683,                 1.6755,                 1.1449,               0.000397,               0.000397,               0.000397
                     99,                 1.0056,                 1.8487,                 1.1589,                0.41741,                0.20591,                0.18841,                0.14306,                0.97736,                 1.6815,                 1.1451,               0.000298,               0.000298,               0.000298
                    100,                 1.0066,                 1.8394,                 1.1584,                0.41865,                0.20375,                0.18897,                0.14341,                0.97766,                 1.6873,                 1.1451,               0.000199,               0.000199,               0.000199
