                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.4233,                 1.3701,                 2.0166,                0.41258,                0.31922,                0.29429,                 0.1627,                  3.349,                 4.7576,                 3.2586,             0.00042081,             0.00042081,             0.00042081
                     35,                 1.3827,                 1.3153,                 1.9985,                0.38069,                0.32713,                0.29391,                0.15959,                 3.3407,                 4.6693,                 3.2058,             0.00041462,             0.00041462,             0.00041462
                     36,                  1.363,                 1.2937,                  1.994,                 0.4037,                0.33579,                0.30827,                 0.1737,                 3.2624,                  4.553,                 3.1361,             0.00040844,             0.00040844,             0.00040844
                     37,                 1.3733,                 1.2936,                 1.9922,                 0.4121,                0.35994,                0.32227,                0.17981,                 3.2731,                 4.5151,                 3.1783,             0.00040225,             0.00040225,             0.00040225
                     38,                 1.3576,                 1.2633,                 1.9871,                0.39297,                0.34848,                0.30581,                 0.1717,                 3.2637,                 4.6062,                 3.1535,             0.00039606,             0.00039606,             0.00039606
                     39,                 1.3492,                 1.2634,                  1.976,                0.38187,                0.32825,                0.29105,                0.16146,                 3.3182,                 4.9989,                 3.2227,             0.00038988,             0.00038988,             0.00038988
                     40,                 1.3256,                 1.2628,                  1.978,                0.39425,                0.36158,                0.32298,                0.18058,                 3.2676,                 4.4428,                 3.1446,             0.00038369,             0.00038369,             0.00038369
                     41,                 1.3366,                 1.2385,                 1.9736,                0.42079,                0.34817,                0.32392,                0.18054,                 3.2833,                 4.5396,                 3.1896,              0.0003775,              0.0003775,              0.0003775
                     42,                 1.3196,                 1.2406,                 1.9761,                0.39616,                0.34687,                0.31005,                0.17537,                 3.2946,                 4.6128,                 3.1856,             0.00037131,             0.00037131,             0.00037131
                     43,                 1.3126,                 1.2123,                 1.9756,                0.42627,                0.35872,                0.33543,                 0.1904,                 3.2314,                  4.336,                 3.0948,             0.00036513,             0.00036513,             0.00036513
                     44,                 1.3094,                 1.2085,                 1.9665,                0.41194,                0.37177,                0.33569,                0.18562,                 3.3085,                  4.374,                 3.1471,             0.00035894,             0.00035894,             0.00035894
                     45,                 1.2765,                 1.1741,                 1.9531,                0.44651,                0.37137,                0.34997,                0.19625,                 3.2423,                 4.3245,                 3.1395,             0.00035275,             0.00035275,             0.00035275
