                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     28,                 1.3093,                 3.0054,                 1.3631,                0.56636,                0.11288,                0.10965,                0.07931,                 1.1228,                 2.0243,                 1.2616,              0.0033175,              0.0033175,              0.0033175
                     29,                 1.3014,                 2.9836,                 1.3589,                 0.5737,                0.11337,                0.11096,                0.08026,                 1.1213,                 2.0195,                 1.2602,                0.00307,                0.00307,                0.00307
                     30,                 1.2944,                 2.9627,                 1.3552,                0.56427,                0.11489,                0.11225,                0.08123,                 1.1203,                 2.0162,                 1.2591,              0.0028225,              0.0028225,              0.0028225
                     31,                 1.2972,                 2.8874,                 1.3695,                0.56646,                 0.1144,                0.11387,                 0.0825,                 1.1183,                 2.0096,                 1.2574,               0.002575,               0.002575,               0.002575
                     32,                 1.2872,                 2.8388,                  1.363,                0.56318,                0.11498,                0.11466,                0.08321,                 1.1158,                 2.0039,                 1.2554,              0.0023275,              0.0023275,              0.0023275
                     33,                 1.2791,                 2.8029,                 1.3578,                0.55648,                0.11638,                  0.116,                0.08459,                 1.1143,                 1.9997,                 1.2541,                0.00208,                0.00208,                0.00208
                     34,                 1.2698,                  2.774,                 1.3522,                0.54737,                0.11805,                0.11672,                0.08506,                 1.1132,                  1.996,                 1.2531,              0.0018325,              0.0018325,              0.0018325
                     35,                 1.2654,                 2.7456,                 1.3476,                0.56002,                 0.1172,                0.11744,                0.08538,                 1.1115,                 1.9932,                 1.2517,               0.001585,               0.001585,               0.001585
                     36,                 1.2587,                 2.7196,                 1.3447,                0.55735,                0.11743,                0.11828,                0.08607,                 1.1097,                 1.9879,                 1.2503,              0.0013375,              0.0013375,              0.0013375
                     37,                 1.2501,                 2.6902,                  1.337,                 0.5402,                0.12206,                0.11892,                0.08674,                 1.1083,                 1.9846,                  1.249,                0.00109,                0.00109,                0.00109
                     38,                 1.2448,                 2.6655,                 1.3333,                0.53788,                0.12326,                0.11982,                0.08728,                 1.1071,                 1.9811,                 1.2478,              0.0008425,              0.0008425,              0.0008425
                     39,                  1.235,                 2.6457,                 1.3286,                0.53497,                 0.1239,                0.12016,                0.08752,                 1.1062,                 1.9788,                 1.2471,               0.000595,               0.000595,               0.000595
                     40,                 1.2314,                 2.6231,                 1.3243,                0.53275,                0.12457,                 0.1204,                0.08815,                 1.1052,                 1.9765,                 1.2462,              0.0003475,              0.0003475,              0.0003475
