                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     24,                0.97884,                 1.0397,                 1.9741,                0.36316,                0.35899,                0.29442,                 0.1632,                 3.1587,                 4.4262,                  3.472,             0.00034038,             0.00034038,             0.00034038
                     25,                0.94986,                0.99341,                 1.9523,                0.40678,                0.35625,                 0.3159,                0.17655,                 3.1539,                 4.2844,                 3.4413,               0.000328,               0.000328,               0.000328
                     26,                0.92657,                0.96765,                 1.9424,                0.36537,                0.36969,                0.30756,                0.17439,                 3.1204,                 4.3042,                  3.402,             0.00031562,             0.00031562,             0.00031562
                     27,                0.94107,                0.97516,                 1.9521,                0.38699,                0.38243,                0.33001,                0.18522,                 3.1252,                 4.1528,                 3.4035,             0.00030325,             0.00030325,             0.00030325
                     28,                0.90816,                0.92869,                 1.9309,                0.40399,                0.36583,                0.31641,                0.17994,                 3.1511,                 4.2787,                 3.4082,             0.00029088,             0.00029088,             0.00029088
                     29,                0.89789,                0.91779,                 1.9243,                0.41326,                 0.3832,                0.34211,                0.19461,                 3.1103,                 4.1451,                 3.3639,              0.0002785,              0.0002785,              0.0002785
                     30,                0.86748,                0.88807,                 1.9107,                0.41546,                0.39172,                0.34952,                0.19939,                 3.1004,                 4.1494,                 3.3678,             0.00026613,             0.00026613,             0.00026613
                     31,                  0.871,                0.89442,                 1.9244,                   0.41,                0.39563,                 0.3402,                0.19725,                 3.1133,                 4.1452,                  3.417,             0.00025375,             0.00025375,             0.00025375
                     32,                0.85537,                0.87517,                 1.9132,                0.43315,                0.39939,                0.36408,                0.20968,                 3.0894,                 4.0237,                 3.3967,             0.00024137,             0.00024137,             0.00024137
                     33,                0.87009,                0.88171,                 1.9226,                0.43275,                0.40965,                0.37209,                0.21497,                 3.0933,                 3.9432,                 3.3662,               0.000229,               0.000229,               0.000229
                     34,                0.82998,                 0.8443,                 1.9035,                0.41502,                 0.4044,                0.35272,                0.20412,                 3.0861,                 4.0324,                 3.4002,             0.00021662,             0.00021662,             0.00021662
                     35,                0.81634,                0.80669,                 1.8901,                0.43891,                0.39222,                0.36725,                0.21331,                 3.0662,                 4.0186,                 3.3507,             0.00020425,             0.00020425,             0.00020425
                     36,                0.81915,                0.81204,                 1.8968,                0.45427,                0.40708,                0.38629,                0.22503,                 3.0739,                 3.9997,                 3.3748,             0.00019188,             0.00019188,             0.00019188
                     37,                0.79482,                0.78594,                 1.8795,                0.41787,                0.41386,                0.36378,                0.21097,                 3.0553,                 4.0038,                 3.3547,              0.0001795,              0.0001795,              0.0001795
                     38,                0.76886,                0.76134,                 1.8724,                0.45811,                0.42124,                0.39072,                0.22706,                 3.0425,                 3.8773,                 3.3345,             0.00016713,             0.00016713,             0.00016713
                     39,                0.77696,                0.77332,                 1.8722,                0.44624,                0.42484,                 0.3905,                0.22649,                 3.0634,                  3.905,                 3.3269,             0.00015475,             0.00015475,             0.00015475
                     40,                0.76795,                0.74288,                 1.8666,                0.46013,                0.43423,                0.40113,                0.23466,                 3.0455,                 3.9037,                 3.3392,             0.00014237,             0.00014237,             0.00014237
                     41,                 2.5958,                 2.9817,                 2.9708,                0.47955,                0.42659,                0.40517,                0.23597,                 3.0554,                 3.8112,                 3.3563,                0.00013,                0.00013,                0.00013
                     42,                 2.5236,                 2.7296,                 2.8986,                0.48057,                0.44803,                0.41883,                0.24878,                 2.9985,                 3.7121,                 3.3056,             0.00011763,             0.00011763,             0.00011763
                     43,                 2.4662,                 2.5557,                 2.8589,                 0.4977,                0.44808,                0.42507,                0.24966,                 3.0008,                 3.6944,                 3.2992,             0.00010525,             0.00010525,             0.00010525
                     44,                 2.4175,                 2.3883,                 2.8022,                0.48849,                0.44587,                0.42802,                 0.2528,                 2.9794,                 3.7182,                 3.2724,             9.2875e-05,             9.2875e-05,             9.2875e-05
                     45,                 2.3734,                 2.2952,                 2.7695,                0.49924,                0.45673,                0.43339,                0.25709,                 2.9899,                 3.7552,                   3.29,               8.05e-05,               8.05e-05,               8.05e-05
                     46,                 2.2974,                 2.1741,                 2.7213,                 0.5085,                0.45623,                0.43834,                0.26016,                 2.9827,                 3.7035,                 3.2723,             6.8125e-05,             6.8125e-05,             6.8125e-05
                     47,                 2.2483,                 2.0083,                 2.6816,                0.50295,                0.46185,                0.44393,                0.26368,                 2.9708,                 3.6522,                 3.2572,              5.575e-05,              5.575e-05,              5.575e-05
                     48,                  2.218,                 1.9146,                 2.6387,                0.52515,                0.45994,                0.44913,                0.26754,                 2.9757,                 3.6724,                 3.2662,             4.3375e-05,             4.3375e-05,             4.3375e-05
                     49,                 2.1909,                 1.8293,                 2.6209,                0.52302,                0.46147,                0.44897,                0.26716,                 2.9728,                 3.6976,                 3.2644,                3.1e-05,                3.1e-05,                3.1e-05
                     50,                 2.1671,                 1.7969,                 2.6098,                 0.5374,                0.45906,                0.45698,                0.27252,                 2.9688,                 3.6792,                  3.261,             1.8625e-05,             1.8625e-05,             1.8625e-05
